x,y,z,yaw,V,a,dist,time
21895.71072,51522.04884,257.9,-4.827900297,1.0,0.0,5524.304230233699,5524.304230233699
21896.26945,51526.86437,257.9,-4.825681966,1.0,0.0,5529.15206566756,5529.15206566756
21896.81467,51531.65619,257.9,-4.828233861,1.0,0.0,5533.9748038691205,5533.9748038691205
21897.37183,51536.44422,257.9,-4.82802627,1.0,0.0,5538.795141880761,5538.795141880761
21897.93026,51541.25174,257.9,-4.824539303,1.0,0.0,5543.634986156698,5543.634986156698
21898.47231,51546.06477,257.9,-4.823640275,1.0,0.0,5548.478443184831,5548.478443184831
21899.0073,51550.85376,257.9,-4.827495497,1.0,0.0,5553.297223063619,5553.297223063619
21899.56315,51555.66139,257.9,-4.822625787,1.0,0.0,5558.136879605093,5558.136879605093
21900.09493,51560.46584,257.9,-4.828021056,1.0,0.0,5562.970670019546,5562.970670019546
21900.64982,51565.24319,257.9,-4.826579756,1.0,0.0,5567.780137342923,5567.780137342923
21901.20024,51570.04244,257.9,-4.825381926,1.0,0.0,5572.610847719137,5572.610847719137
21901.74511,51574.84403,257.9,-4.826277404,1.0,0.0,5577.443253936027,5577.443253936027
21902.29387,51579.64158,257.9,-4.829380336,1.0,0.0,5582.272086459539,5582.272086459539
21902.85736,51584.43612,257.9,-4.828990484,1.0,0.0,5587.09962566618,5587.09962566618
21903.42016,51589.24096,257.9,-4.825227981,1.0,0.0,5591.937314294611,5591.937314294611
21903.96507,51594.04945,257.9,-4.82279215,1.0,0.0,5596.776581076692,5596.776581076692
21904.49642,51598.84274,257.9,-4.827438673,1.0,0.0,5601.599231991554,5601.599231991554
21905.04858,51603.62083,257.9,-4.830555136,1.0,0.0,5606.409120214133,5606.409120214133
21905.61904,51608.42593,257.9,-4.824829569,1.0,0.0,5611.247964148543,5611.247964148543
21906.1637,51613.24952,257.9,-4.821415451,1.0,0.0,5616.10220713831,5616.10220713831
21906.6894,51618.05213,257.9,-4.822711896,1.0,0.0,5620.933503372457,5620.933503372457
21907.21997,51622.8419,257.9,-4.826993834,1.0,0.0,5625.752569794268,5625.752569794268
21907.77029,51627.62279,257.9,-4.831777934,1.0,0.0,5630.565028759758,5630.565028759758
21908.34542,51632.41709,257.9,-4.828104875,1.0,0.0,5635.393702180783,5635.393702180783
21908.90482,51637.22975,257.9,-4.823403141,1.0,0.0,5640.238764062283,5640.238764062283
21909.4408,51642.03796,257.9,-4.826259611,1.0,0.0,5645.0767551706385,5645.0767551706385
21909.98718,51646.81539,257.9,-4.832388748,1.0,0.0,5649.8853275689,5649.8853275689
21910.56537,51651.61051,257.9,-4.824377779,1.0,0.0,5654.715180515984,5654.715180515984
21911.10941,51656.44817,257.9,-4.81547314,1.0,0.0,5659.583335587184,5659.583335587184
21911.60565,51661.24511,257.9,-4.825100855,1.0,0.0,5664.405875115399,5664.405875115399
21912.14608,51666.01957,257.9,-4.827170389,1.0,0.0,5669.210823905598,5669.210823905598
21912.69879,51670.81372,257.9,-4.830754716,1.0,0.0,5674.036729267975,5674.036729267975
21913.26781,51675.59853,257.9,-4.83297262,1.0,0.0,5678.855255027639,5678.855255027639
21913.84988,51680.40223,257.9,-4.826580288,1.0,0.0,5683.694091579422,5683.694091579422
21914.40176,51685.21414,257.9,-4.813863568,1.0,0.0,5688.537545861488,5688.537545861488
21914.89053,51690.01427,257.9,-4.815309498,1.0,0.0,5693.362496030125,5693.362496030125
21915.38513,51694.80294,257.9,-4.822243411,1.0,0.0,5698.176640765061,5698.176640765061
21915.91478,51699.60491,257.9,-4.815828406,1.0,0.0,5703.007732256991,5703.007732256991
21916.41482,51704.42179,257.9,-4.814645999,1.0,0.0,5707.850497266362,5707.850497266362
21916.90787,51709.22669,257.9,-4.814594721,1.0,0.0,5712.680627938769,5712.680627938769
21917.40048,51714.02964,257.9,-4.815282595,1.0,0.0,5717.508773888777,5717.508773888777
21917.89672,51718.83541,257.9,-4.813580063,1.0,0.0,5722.340096630065,5722.340096630065
21918.38536,51723.64785,257.9,-4.811980565,1.0,0.0,5727.177280501205,5727.177280501205
21918.86547,51728.45269,257.9,-4.813044605,1.0,0.0,5732.00604773909,5732.00604773909
21919.35114,51733.26139,257.9,-4.809493858,1.0,0.0,5736.839211406804,5736.839211406804
21919.81963,51738.07085,257.9,-4.812589157,1.0,0.0,5741.6714353639145,5741.6714353639145
21920.30071,51742.85601,257.9,-4.820732307,1.0,0.0,5746.480717450886,5746.480717450886
21920.82361,51747.66344,257.9,-4.820732307,1.0,0.0,5751.31650152535,5751.31650152535
